date,msci
07/03/2014,"1,764.116"
07/04/2014,"1,763.444"
07/07/2014,"1,754.802"
07/08/2014,"1,741.638"
07/09/2014,"1,746.070"
07/10/2014,"1,734.498"
07/11/2014,"1,736.021"
07/14/2014,"1,747.055"
07/15/2014,"1,741.456"
07/16/2014,"1,751.509"
07/17/2014,"1,735.108"
07/18/2014,"1,744.310"
07/21/2014,"1,740.125"
07/22/2014,"1,750.777"
07/23/2014,"1,754.124"
07/24/2014,"1,756.276"
07/25/2014,"1,748.253"
07/28/2014,"1,748.257"
07/29/2014,"1,744.223"
07/30/2014,"1,740.218"
07/31/2014,"1,714.353"
08/01/2014,"1,705.757"
08/04/2014,"1,710.159"
08/05/2014,"1,698.245"
08/06/2014,"1,693.152"
08/07/2014,"1,684.728"
08/08/2014,"1,690.593"
08/11/2014,"1,701.630"
08/12/2014,"1,699.369"
08/13/2014,"1,708.760"
08/14/2014,"1,715.728"
08/15/2014,"1,714.258"
08/18/2014,"1,727.399"
08/19/2014,"1,734.892"
08/20/2014,"1,735.808"
08/21/2014,"1,741.906"
08/22/2014,"1,735.962"
08/25/2014,"1,745.264"
08/26/2014,"1,749.167"
08/27/2014,"1,750.701"
08/28/2014,"1,744.369"
08/29/2014,"1,748.688"
09/01/2014,"1,748.333"
09/02/2014,"1,747.223"
09/03/2014,"1,751.996"
09/04/2014,"1,748.615"
09/05/2014,"1,750.628"
09/08/2014,"1,744.302"
09/09/2014,"1,733.207"
09/10/2014,"1,735.786"
09/11/2014,"1,736.994"
09/12/2014,"1,729.496"
09/15/2014,"1,726.860"
09/16/2014,"1,732.546"
09/17/2014,"1,735.349"
09/18/2014,"1,742.741"
09/19/2014,"1,740.316"
09/22/2014,"1,726.472"
09/23/2014,"1,716.232"
09/24/2014,"1,723.668"
09/25/2014,"1,703.093"
09/26/2014,"1,707.875"
09/29/2014,"1,702.177"
09/30/2014,"1,698.408"
10/01/2014,"1,679.179"
10/02/2014,"1,667.984"
10/03/2014,"1,675.290"
10/06/2014,"1,679.820"
10/07/2014,"1,661.359"
10/08/2014,"1,673.479"
10/09/2014,"1,652.929"
10/10/2014,"1,626.679"
10/13/2014,"1,613.608"
10/14/2014,"1,610.735"
10/15/2014,"1,595.214"
10/16/2014,"1,592.602"
10/17/2014,"1,613.557"
10/20/2014,"1,626.052"
10/21/2014,"1,651.141"
10/22/2014,"1,647.215"
10/23/2014,"1,659.971"
10/24/2014,"1,667.877"
10/27/2014,"1,666.823"
10/28/2014,"1,684.540"
10/29/2014,"1,686.348"
10/30/2014,"1,689.221"
10/31/2014,"1,708.092"
11/03/2014,"1,699.086"
11/04/2014,"1,698.216"
11/05/2014,"1,706.511"
11/06/2014,"1,707.529"
11/07/2014,"1,707.011"
11/10/2014,"1,714.604"
11/11/2014,"1,716.831"
11/12/2014,"1,715.029"
11/13/2014,"1,716.240"
11/14/2014,"1,717.201"
11/17/2014,"1,714.965"
11/18/2014,"1,728.232"
11/19/2014,"1,724.727"
11/20/2014,"1,725.465"
11/21/2014,"1,737.238"
11/24/2014,"1,740.086"
11/25/2014,"1,742.821"
11/26/2014,"1,748.005"
11/27/2014,"1,744.706"
11/28/2014,"1,739.497"
12/01/2014,"1,729.888"
12/02/2014,"1,735.987"
12/03/2014,"1,739.729"
12/04/2014,"1,736.626"
12/05/2014,"1,738.519"
12/08/2014,"1,726.475"
12/09/2014,"1,721.971"
12/10/2014,"1,698.431"
12/11/2014,"1,699.053"
12/12/2014,"1,675.043"
12/15/2014,"1,654.560"
12/16/2014,"1,655.523"
12/17/2014,"1,672.478"
12/18/2014,"1,706.334"
12/19/2014,"1,716.997"
12/22/2014,"1,723.259"
12/23/2014,"1,724.103"
12/24/2014,"1,726.227"
12/25/2014,"1,725.787"
12/26/2014,"1,729.423"
12/29/2014,"1,731.706"
12/30/2014,"1,721.012"
12/31/2014,"1,709.672"
01/01/2015,"1,709.680"
01/02/2015,"1,704.708"
01/05/2015,"1,671.249"
01/06/2015,"1,654.378"
01/07/2015,"1,662.223"
01/08/2015,"1,694.171"
01/09/2015,"1,683.801"
01/12/2015,"1,676.713"
01/13/2015,"1,678.193"
01/14/2015,"1,665.381"
01/15/2015,"1,662.439"
01/16/2015,"1,675.152"
01/19/2015,"1,681.895"
01/20/2015,"1,685.270"
01/21/2015,"1,694.342"
01/22/2015,"1,710.468"
01/23/2015,"1,707.738"
01/26/2015,"1,712.555"
01/27/2015,"1,705.596"
01/28/2015,"1,689.199"
01/29/2015,"1,693.812"
01/30/2015,"1,677.537"
02/02/2015,"1,694.348"
02/03/2015,"1,715.222"
02/04/2015,"1,715.132"
02/05/2015,"1,727.491"
02/06/2015,"1,720.550"
02/09/2015,"1,714.227"
02/10/2015,"1,725.831"
02/11/2015,"1,721.583"
02/12/2015,"1,741.218"
02/13/2015,"1,752.181"
02/16/2015,"1,752.908"
02/17/2015,"1,754.796"
02/18/2015,"1,759.036"
02/19/2015,"1,760.802"
02/20/2015,"1,768.085"
02/23/2015,"1,770.349"
02/24/2015,"1,774.918"
02/25/2015,"1,776.860"
02/26/2015,"1,773.992"
02/27/2015,"1,772.862"
03/02/2015,"1,776.646"
03/03/2015,"1,768.569"
03/04/2015,"1,760.908"
03/05/2015,"1,763.739"
03/06/2015,"1,741.987"
03/09/2015,"1,741.842"
03/10/2015,"1,712.548"
03/11/2015,"1,710.787"
03/12/2015,"1,728.618"
03/13/2015,"1,719.819"
03/16/2015,"1,740.090"
03/17/2015,"1,736.635"
03/18/2015,"1,754.104"
03/19/2015,"1,751.310"
03/20/2015,"1,774.565"
03/23/2015,"1,778.001"
03/24/2015,"1,772.410"
03/25/2015,"1,756.477"
03/26/2015,"1,744.901"
03/27/2015,"1,744.819"
03/30/2015,"1,757.306"
03/31/2015,"1,740.814"
04/01/2015,"1,738.150"
04/02/2015,"1,749.344"
04/03/2015,"1,750.258"
04/06/2015,"1,764.489"
04/07/2015,"1,764.242"
04/08/2015,"1,766.442"
04/09/2015,"1,771.855"
04/10/2015,"1,779.468"
04/13/2015,"1,772.079"
04/14/2015,"1,779.848"
04/15/2015,"1,783.787"
04/16/2015,"1,786.580"
04/17/2015,"1,769.006"
04/20/2015,"1,779.121"
04/21/2015,"1,781.952"
04/22/2015,"1,786.771"
04/23/2015,"1,792.305"
04/24/2015,"1,799.863"
04/27/2015,"1,801.567"
04/28/2015,"1,803.387"
04/29/2015,"1,795.875"
04/30/2015,"1,778.400"
05/01/2015,"1,787.401"
05/04/2015,"1,790.829"
05/05/2015,"1,773.415"
05/06/2015,"1,772.824"
05/07/2015,"1,769.246"
05/08/2015,"1,794.700"
05/11/2015,"1,789.090"
05/12/2015,"1,784.912"
05/13/2015,"1,789.966"
05/14/2015,"1,803.415"
05/15/2015,"1,807.061"
05/18/2015,"1,808.728"
05/19/2015,"1,803.717"
05/20/2015,"1,803.951"
05/21/2015,"1,810.841"
05/22/2015,"1,803.504"
05/25/2015,"1,803.819"
05/26/2015,"1,781.139"
05/27/2015,"1,793.604"
05/28/2015,"1,791.345"
05/29/2015,"1,779.307"
06/01/2015,"1,778.285"
06/02/2015,"1,782.388"
06/03/2015,"1,789.905"
06/04/2015,"1,775.438"
06/05/2015,"1,760.430"
06/08/2015,"1,752.204"
06/09/2015,"1,751.647"
06/10/2015,"1,776.710"
06/11/2015,"1,779.446"
06/12/2015,"1,770.172"
06/15/2015,"1,757.085"
06/16/2015,"1,763.679"
06/17/2015,"1,762.106"
06/18/2015,"1,780.619"
06/19/2015,"1,774.884"
06/22/2015,"1,796.118"
06/23/2015,"1,795.981"
06/24/2015,"1,785.700"
06/25/2015,"1,781.483"
06/26/2015,"1,776.217"
06/29/2015,"1,737.601"
06/30/2015,"1,735.613"
07/01/2015,"1,747.177"
07/02/2015,"1,747.251"
07/03/2015,"1,744.494"
07/06/2015,"1,729.503"
07/07/2015,"1,724.945"
07/08/2015,"1,706.873"
07/09/2015,"1,717.468"
07/10/2015,"1,743.324"
07/13/2015,"1,758.685"
07/14/2015,"1,769.410"
07/15/2015,"1,768.124"
07/16/2015,"1,781.914"
07/17/2015,"1,780.831"
07/20/2015,"1,782.191"
07/21/2015,"1,777.863"
07/22/2015,"1,766.635"
07/23/2015,"1,762.795"
07/24/2015,"1,745.502"
07/27/2015,"1,733.584"
07/28/2015,"1,747.059"
07/29/2015,"1,760.694"
07/30/2015,"1,759.766"
07/31/2015,"1,765.604"
08/03/2015,"1,761.179"
08/04/2015,"1,758.867"
08/05/2015,"1,762.752"
08/06/2015,"1,752.673"
08/07/2015,"1,747.340"
08/10/2015,"1,766.617"
08/11/2015,"1,749.630"
08/12/2015,"1,742.421"
08/13/2015,"1,741.433"
08/14/2015,"1,743.895"
08/17/2015,"1,749.081"
08/18/2015,"1,744.204"
08/19/2015,"1,726.005"
08/20/2015,"1,697.249"
08/21/2015,"1,650.960"
08/24/2015,"1,589.501"
08/25/2015,"1,583.865"
08/26/2015,"1,616.481"
08/27/2015,"1,650.534"
08/28/2015,"1,658.074"
08/31/2015,"1,645.430"
09/01/2015,"1,600.710"
09/02/2015,"1,615.674"
09/03/2015,"1,622.945"
09/04/2015,"1,595.713"
09/07/2015,"1,598.652"
09/08/2015,"1,627.094"
09/09/2015,"1,628.176"
09/10/2015,"1,625.403"
09/11/2015,"1,626.990"
09/14/2015,"1,620.279"
09/15/2015,"1,634.014"
09/16/2015,"1,653.813"
09/17/2015,"1,652.882"
09/18/2015,"1,630.689"
09/21/2015,"1,628.930"
09/22/2015,"1,600.763"
09/23/2015,"1,596.662"
09/24/2015,"1,587.380"
09/25/2015,"1,594.704"
09/28/2015,"1,560.044"
09/29/2015,"1,550.435"
09/30/2015,"1,581.922"
10/01/2015,"1,587.983"
10/02/2015,"1,607.129"
10/05/2015,"1,637.493"
10/06/2015,"1,640.983"
10/07/2015,"1,653.468"
10/08/2015,"1,663.573"
10/09/2015,"1,673.775"
10/12/2015,"1,674.387"
10/13/2015,"1,661.070"
10/14/2015,"1,653.014"
10/15/2015,"1,675.767"
10/16/2015,"1,683.551"
10/19/2015,"1,679.918"
10/20/2015,"1,677.521"
10/21/2015,"1,672.869"
10/22/2015,"1,689.326"
10/23/2015,"1,706.612"
10/26/2015,"1,704.981"
10/27/2015,"1,696.239"
10/28/2015,"1,714.129"
10/29/2015,"1,706.611"
10/30/2015,"1,705.803"
11/02/2015,"1,715.179"
11/03/2015,"1,717.394"
11/04/2015,"1,713.867"
11/05/2015,"1,710.775"
11/06/2015,"1,704.392"
11/09/2015,"1,691.601"
11/10/2015,"1,690.511"
11/11/2015,"1,691.878"
11/12/2015,"1,671.492"
11/13/2015,"1,654.296"
11/16/2015,"1,667.447"
11/17/2015,"1,676.095"
11/18/2015,"1,691.554"
11/19/2015,"1,700.560"
11/20/2015,"1,702.830"
11/23/2015,"1,697.299"
11/24/2015,"1,695.457"
11/25/2015,"1,697.832"
11/26/2015,"1,703.843"
11/27/2015,"1,700.293"
11/30/2015,"1,694.397"
12/01/2015,"1,710.118"
12/02/2015,"1,696.226"
12/03/2015,"1,678.233"
12/04/2015,"1,694.782"
12/07/2015,"1,686.580"
